kp,ki,kd,min_throttle,max_throttle,mean_steer_delay,throttle_steer_threshold,crashed,runtime,distance,total_absolute_cte
0.10108674487928997,0.0019115477412491972,0.04827390777085589,-0.6,0.6,0.10757499667106485,0.21998591175836998,true,18.1731,294.915,9.58099
0.10108674487928997,0.0019115477412491972,0.04827390777085589,-0.6,0.6,0.10757499667106485,0.21998591175836998,true,18.0698,293.086,9.9044
0.10108674487928997,0.0019115477412491972,0.04827390777085589,-0.6,0.6,0.10757499667106485,0.21998591175836998,true,18.2928,296.262,9.60642
0.10108674487928997,0.0019115477412491972,0.04827390777085589,-0.6,0.6,0.10757499667106485,0.21998591175836998,true,18.1036,294.354,9.91623
0.08976264832403216,0.0016670012164278752,0.04266558536486666,-0.6,0.6,0.06820902892869708,0.10758498955424449,true,20.2126,348.57,13.7907
0.08976264832403216,0.0016670012164278752,0.04266558536486666,-0.6,0.6,0.06820902892869708,0.10758498955424449,true,18.27,298.253,10.344
0.08976264832403216,0.0016670012164278752,0.04266558536486666,-0.6,0.6,0.06820902892869708,0.10758498955424449,true,18.5637,305.547,12.0632
0.08976264832403216,0.0016670012164278752,0.04266558536486666,-0.6,0.6,0.06820902892869708,0.10758498955424449,true,18.2817,297.797,10.7436
0.08658605818637917,0.002224005595090564,0.039658126437061625,-0.6,0.6,0.05290465458434631,0.04878120223966579,false,100.005,2201.16,79.6203
0.08658605818637917,0.002224005595090564,0.039658126437061625,-0.6,0.6,0.05290465458434631,0.04878120223966579,true,86.0097,1862.06,68.5098
0.08658605818637917,0.002224005595090564,0.039658126437061625,-0.6,0.6,0.05290465458434631,0.04878120223966579,true,67.2736,1451.82,49.7476
0.08658605818637917,0.002224005595090564,0.039658126437061625,-0.6,0.6,0.05290465458434631,0.04878120223966579,true,31.2031,597.411,21.5771
0.07097008333769259,0.0024701230190869346,0.07493399923375045,-0.6,0.6,0.10923021764332856,0.1658323576063333,true,19.961,342.378,15.6654
0.07097008333769259,0.0024701230190869346,0.07493399923375045,-0.6,0.6,0.10923021764332856,0.1658323576063333,true,19.567,331.109,15.1098
0.07097008333769259,0.0024701230190869346,0.07493399923375045,-0.6,0.6,0.10923021764332856,0.1658323576063333,true,18.2166,296.828,12.5505
0.07097008333769259,0.0024701230190869346,0.07493399923375045,-0.6,0.6,0.10923021764332856,0.1658323576063333,true,18.2648,295.083,12.3144
0.08770207582896435,0.0015707403369782929,0.03882624233469763,-0.6,0.6,0.09135683948135809,0.12924074352817777,true,20.2426,350.422,14.1633
0.08770207582896435,0.0015707403369782929,0.03882624233469763,-0.6,0.6,0.09135683948135809,0.12924074352817777,true,20.5637,355.818,14.2609
0.08770207582896435,0.0015707403369782929,0.03882624233469763,-0.6,0.6,0.09135683948135809,0.12924074352817777,true,20.2337,351.211,14.0937
0.08770207582896435,0.0015707403369782929,0.03882624233469763,-0.6,0.6,0.09135683948135809,0.12924074352817777,true,20.3241,353.395,15.0973
0.07709226103216386,0.0017132325681662361,0.03700471525337824,-0.6,0.6,0.08405481671130711,0.2036623010753708,true,33.3746,724.368,29.0798
